grain,fiscal_year,fiscal_month,fiscal_quarter,ym,group_code,group_name,region,revenue,quantity,n_orders,n_customers,period_label,mom_revenue_pct,yoy_revenue_pct,revenue_share_pct,cum_revenue_ytd,province_name,revenue_pct_province,revenue_pct_region,revenue_pct_national,rank_in_region,product_code,product_name,line_name,color,revenue_2025,quantity_2025,n_orders_2025,revenue_2026,quantity_2026,n_orders_2026,revenue_2026_ann,yoy_revenue_pct_ann,avg_unit_price,revenue_rank,pareto_cum_pct,pareto_class,revenue_share_in_group_pct,bcg_quadrant,customer_code,customer_name,cohort_month,first_order_date,last_order_q1_2025,recency_days,avg_order_value,n_product_groups,trend_slope,groups_bought,churn_label,rfm_r,rfm_f,rfm_m,rfm_segment,churn_prob,churn_split,churn_priority,roc_auc_test,n_orders_q1_2026,revenue_q1_2026,ds,yhat,yhat_lower,yhat_upper,y_actual,split,is_future,mae_test,mape_test_pct
customer,,,,,,,Miền Bắc,52103683,46,2,,,,,,,TP Hải Phòng,,,,,,,,,,,,,,,,,,,,,,,KH-00209,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,2025-03,2025-03-20,2025-03-28,3.0,26051842.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A,1.0,4.0,4.0,3.0,Khách hàng trung thành,0.9892,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,31677734,33,1,,,,,,,Uông Bí,,,,,,,,,,,,,,,,,,,,,,,KH-00210,DOANH NGHIỆP TW SÁN LẠP,2025-03,2025-03-20,2025-03-20,11.0,31677734.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_S,1.0,2.0,2.0,2.0,Có nguy cơ rời bỏ,0.9842,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,31530000,28,1,,,,,,,Hà Tĩnh,,,,,,,,,,,,,,,,,,,,,,,KH-00211,CỬA HÀNG XE ĐẠP NAM TIẾN,2025-03,2025-03-20,2025-03-20,11.0,31530000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,2.0,2.0,2.0,Có nguy cơ rời bỏ,0.9694,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,99322643,84,4,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00212,CỬA HÀNG XE ĐẠP TÂY BẮC,2025-03,2025-03-20,2025-03-22,9.0,24830661.0,5.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,1.0,3.0,5.0,5.0,Cần theo dõi,0.985,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,2305556,1,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00213,CÔNG TY CỔ PHẦN HOÀ BÌNH,2025-03,2025-03-20,2025-03-20,11.0,2305556.0,1.0,0.0,CITYBIKE_P,1.0,2.0,2.0,1.0,Có nguy cơ rời bỏ,0.9804,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,81983500,70,2,,,,,,,Hải Dương,,,,,,,,,,,,,,,,,,,,,,,KH-00214,DOANH NGHIỆP TW QUANG VINH,2025-03,2025-03-20,2025-03-25,6.0,40991750.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_S,1.0,3.0,4.0,4.0,Cần theo dõi,0.9451,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,37160000,36,2,,,,,,,Hà Tĩnh,,,,,,,,,,,,,,,,,,,,,,,KH-00215,DOANH NGHIỆP TW LÊ ANH,2025-03,2025-03-20,2025-03-31,0.0,18580000.0,5.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,1.0,5.0,4.0,3.0,Khách hàng trung thành,0.9887,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,61070000,51,1,,,,,,,Hà Nam,,,,,,,,,,,,,,,,,,,,,,,KH-00216,HỘ KINH DOANH NGỌC ANH,2025-03,2025-03-20,2025-03-20,11.0,61070000.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A,1.0,2.0,2.0,4.0,Có nguy cơ rời bỏ,0.9619,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,193880000,166,3,,,,,,,Thái Bình,,,,,,,,,,,,,,,,,,,,,,,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,2025-03,2025-03-20,2025-03-25,6.0,64626667.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,0.0,3.0,5.0,5.0,Cần theo dõi,0.1001,train,Thấp,0.8046,5.0,234641619.0,,,,,,,,,
customer,,,,,,,Miền Bắc,40060000,34,1,,,,,,,Hải Dương,,,,,,,,,,,,,,,,,,,,,,,KH-00218,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,2025-03,2025-03-20,2025-03-20,11.0,40060000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,0.0,2.0,2.0,3.0,Có nguy cơ rời bỏ,0.859,train,Cao,0.8046,1.0,30225917.0,,,,,,,,,
customer,,,,,,,Miền Bắc,73480000,57,2,,,,,,,Ninh Bình,,,,,,,,,,,,,,,,,,,,,,,KH-00219,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,2025-03,2025-03-20,2025-03-25,6.0,36740000.0,5.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,0.0,3.0,4.0,4.0,Cần theo dõi,0.5807,train,Trung bình,0.8046,3.0,166440519.0,,,,,,,,,
customer,,,,,,,Miền Bắc,74017929,57,2,,,,,,,Nam Định,,,,,,,,,,,,,,,,,,,,,,,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,2025-03,2025-03-20,2025-03-24,7.0,37008964.0,5.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,1.0,3.0,4.0,4.0,Cần theo dõi,0.9313,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,59460000,51,2,,,,,,,Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,KH-00221,CÔNG TY CỔ PHẦN VĨNH PHÁT,2025-03,2025-03-20,2025-03-27,4.0,29730000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,4.0,4.0,4.0,Khách hàng tiêu biểu,0.9809,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,42161481,35,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00222,CÔNG TY CỔ PHẦN TÂN TIẾN,2025-03,2025-03-20,2025-03-31,0.0,21080740.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A|SPORTBIKE_S,1.0,5.0,4.0,3.0,Khách hàng trung thành,0.99,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,33720000,32,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00223,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,2025-03,2025-03-21,2025-03-21,10.0,33720000.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2,1.0,3.0,2.0,2.0,Cần theo dõi,0.9851,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,36150000,30,1,,,,,,,Ninh Bình,,,,,,,,,,,,,,,,,,,,,,,KH-00224,DOANH NGHIỆP TW ĐÔNG NAM,2025-03,2025-03-21,2025-03-21,10.0,36150000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,3.0,Cần theo dõi,0.9426,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,84160000,70,2,,,,,,,Hà Nam,,,,,,,,,,,,,,,,,,,,,,,KH-00225,CÔNG TY TNHH TÂY BẮC,2025-03,2025-03-21,2025-03-28,3.0,42080000.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A,1.0,4.0,4.0,4.0,Khách hàng tiêu biểu,0.9583,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,26040000,22,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00226,CÔNG TY CỔ PHẦN VĨNH PHÁT,2025-03,2025-03-21,2025-03-21,10.0,26040000.0,1.0,0.0,CITYBIKE_P,1.0,3.0,2.0,2.0,Cần theo dõi,0.9681,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,40920000,35,1,,,,,,,Bắc Ninh,,,,,,,,,,,,,,,,,,,,,,,KH-00227,CÔNG TY TNHH THƯƠNG MẠI TRÍ ĐỨC,2025-03,2025-03-21,2025-03-21,10.0,40920000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,3.0,Cần theo dõi,0.9436,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,18000000,15,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00228,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,2025-03,2025-03-21,2025-03-21,10.0,18000000.0,2.0,0.0,CITYBIKE_P|SPORTBIKE_S,1.0,3.0,2.0,1.0,Cần theo dõi,0.9681,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,33980000,30,1,,,,,,,Bắc Giang,,,,,,,,,,,,,,,,,,,,,,,KH-00229,DOANH NGHIỆP TW TRÍ ĐỨC,2025-03,2025-03-21,2025-03-21,10.0,33980000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,2.0,Cần theo dõi,0.9711,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,20440000,18,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00230,DOANH NGHIỆP TW ĐẠI LỢI,2025-03,2025-03-21,2025-03-21,10.0,20440000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,2.0,Cần theo dõi,0.9681,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,107772500,92,3,,,,,,,Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,KH-00231,CÔNG TY CỔ PHẦN THANH BÌNH,2025-03,2025-03-21,2025-03-27,4.0,35924167.0,5.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,1.0,4.0,5.0,5.0,Khách hàng tiêu biểu,0.9489,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,19000000,8,1,,,,,,,Hội An,,,,,,,,,,,,,,,,,,,,,,,KH-00232,HỘ KINH DOANH HOÀ BÌNH,2025-03,2025-03-21,2025-03-21,10.0,19000000.0,1.0,0.0,CITYBIKE_P,1.0,3.0,2.0,2.0,Cần theo dõi,0.9681,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,22840000,20,1,,,,,,,Thái Bình,,,,,,,,,,,,,,,,,,,,,,,KH-00233,DOANH NGHIỆP TW CHI THÀNH,2025-03,2025-03-21,2025-03-21,10.0,22840000.0,1.0,0.0,CITYBIKE_P,1.0,3.0,2.0,2.0,Cần theo dõi,0.9681,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,24220000,21,1,,,,,,,Thái Bình,,,,,,,,,,,,,,,,,,,,,,,KH-00234,CÔNG TY TNHH KHẢI HOÀN,2025-03,2025-03-21,2025-03-21,10.0,24220000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,2.0,Cần theo dõi,0.9681,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,87420000,70,2,,,,,,,Nam Định,,,,,,,,,,,,,,,,,,,,,,,KH-00235,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,2025-03,2025-03-21,2025-03-21,10.0,43710000.0,2.0,0.0,CITYBIKE_P|SPORTBIKE_A,1.0,3.0,4.0,4.0,Cần theo dõi,0.9447,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,35880000,30,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00236,CỬA HÀNG XE ĐẠP ĐÔNG NAM,2025-03,2025-03-21,2025-03-22,9.0,17940000.0,1.0,0.0,CITYBIKE_P,1.0,3.0,4.0,3.0,Cần theo dõi,0.9681,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,59932962,64,2,,,,,,,Tuyên Quang,,,,,,,,,,,,,,,,,,,,,,,KH-00237,DOANH NGHIỆP TW LÊ ANH,2025-03,2025-03-21,2025-03-22,9.0,29966481.0,5.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,1.0,3.0,4.0,4.0,Cần theo dõi,0.9788,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,33546143,26,1,,,,,,,Phú Thọ,,,,,,,,,,,,,,,,,,,,,,,KH-00238,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,2025-03,2025-03-21,2025-03-21,10.0,33546143.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A|SPORTBIKE_S,1.0,3.0,2.0,2.0,Cần theo dõi,0.9851,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,34357000,23,1,,,,,,,Hội An,,,,,,,,,,,,,,,,,,,,,,,KH-00239,HỘ KINH DOANH THANH BÌNH,2025-03,2025-03-21,2025-03-21,10.0,34357000.0,2.0,0.0,CITYBIKE_P|SPORTBIKE_A,1.0,3.0,2.0,2.0,Cần theo dõi,0.9711,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,39050000,35,1,,,,,,,Sơn La,,,,,,,,,,,,,,,,,,,,,,,KH-00240,CÔNG TY CỔ PHẦN TRÍ ĐỨC,2025-03,2025-03-21,2025-03-21,10.0,39050000.0,1.0,0.0,KIDBIKE_1,1.0,3.0,2.0,3.0,Cần theo dõi,0.9225,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,88600000,75,2,,,,,,,Thái Nguyên,,,,,,,,,,,,,,,,,,,,,,,KH-00241,HỘ KINH DOANH PHÚ THỊNH,2025-03,2025-03-21,2025-03-25,6.0,44300000.0,1.0,0.0,CITYBIKE_P,1.0,3.0,4.0,4.0,Cần theo dõi,0.9447,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,36320000,51,2,,,,,,,Bắc Kạn,,,,,,,,,,,,,,,,,,,,,,,KH-00242,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,2025-03,2025-03-21,2025-03-25,6.0,18160000.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2,1.0,3.0,4.0,3.0,Cần theo dõi,0.9835,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,35150000,30,1,,,,,,,Hà Nam,,,,,,,,,,,,,,,,,,,,,,,KH-00243,HỘ KINH DOANH VĨNH PHÁT,2025-03,2025-03-21,2025-03-21,10.0,35150000.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_S,1.0,3.0,2.0,3.0,Cần theo dõi,0.9851,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,33400000,30,1,,,,,,,Phú Thọ,,,,,,,,,,,,,,,,,,,,,,,KH-00244,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,2025-03,2025-03-21,2025-03-21,10.0,33400000.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_S,1.0,3.0,2.0,2.0,Cần theo dõi,0.9851,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,2120370,1,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00245,CỬA HÀNG XE ĐẠP TÂN TIẾN,2025-03,2025-03-22,2025-03-22,9.0,2120370.0,1.0,0.0,CITYBIKE_P,1.0,3.0,2.0,1.0,Cần theo dõi,0.9743,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,38184000,30,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00246,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,2025-03,2025-03-22,2025-03-25,6.0,19092000.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_S,1.0,3.0,4.0,3.0,Cần theo dõi,0.9835,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,126890000,108,1,,,,,,,Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,KH-00247,HỘ KINH DOANH NGỌC ANH,2025-03,2025-03-22,2025-03-22,9.0,126890000.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_S,1.0,3.0,2.0,5.0,Cần theo dõi,0.9347,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,100482859,73,2,,,,,,,Nghệ An,,,,,,,,,,,,,,,,,,,,,,,KH-00248,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,2025-03,2025-03-22,2025-03-28,3.0,50241430.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A,1.0,4.0,4.0,5.0,Khách hàng tiêu biểu,0.9718,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,37560000,30,1,,,,,,,Thanh Hóa,,,,,,,,,,,,,,,,,,,,,,,KH-00249,HỘ KINH DOANH PHÚC AN,2025-03,2025-03-22,2025-03-22,9.0,37560000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,3.0,Cần theo dõi,0.9225,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,95971481,87,4,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00250,DOANH NGHIỆP TW XUÂN MAI,2025-03,2025-03-22,2025-03-31,0.0,23992870.0,5.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,1.0,5.0,5.0,5.0,Khách hàng tiêu biểu,0.9895,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,119020000,109,3,,,,,,,Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,KH-00251,HỘ KINH DOANH KHẢI HOÀN,2025-03,2025-03-22,2025-03-28,3.0,39673333.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2,1.0,4.0,5.0,5.0,Khách hàng tiêu biểu,0.804,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,59107574,44,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00252,CÔNG TY TNHH TÂY BẮC,2025-03,2025-03-22,2025-03-22,9.0,59107574.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A|SPORTBIKE_S,1.0,3.0,2.0,4.0,Cần theo dõi,0.9801,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,7490741,1,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00253,CÔNG TY TNHH YÊN BÌNH,2025-03,2025-03-24,2025-03-24,7.0,7490741.0,1.0,0.0,SPORTBIKE_A,1.0,3.0,2.0,1.0,Cần theo dõi,0.9361,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,43942860,29,2,,,,,,,Hà Nam,,,,,,,,,,,,,,,,,,,,,,,KH-00254,CỬA HÀNG XE ĐẠP ĐÔNG NAM,2025-03,2025-03-24,2025-03-25,6.0,21971430.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A,1.0,3.0,4.0,3.0,Cần theo dõi,0.9835,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,58060000,53,2,,,,,,,Hải Dương,,,,,,,,,,,,,,,,,,,,,,,KH-00255,CÔNG TY TNHH PHÚ THỊNH,2025-03,2025-03-24,2025-03-27,4.0,29030000.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_S,1.0,4.0,4.0,4.0,Khách hàng tiêu biểu,0.9892,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,151660000,155,6,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00256,CÔNG TY TNHH XUÂN MAI,2025-03,2025-03-24,2025-03-31,0.0,25276667.0,5.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,1.0,5.0,5.0,5.0,Khách hàng tiêu biểu,0.7417,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,39541481,36,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00257,HỘ KINH DOANH PHÚC AN,2025-03,2025-03-24,2025-03-28,3.0,19770740.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2,1.0,4.0,4.0,3.0,Khách hàng trung thành,0.9892,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,39361481,36,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00258,CỬA HÀNG XE ĐẠP HOÀ BÌNH,2025-03,2025-03-24,2025-03-28,3.0,19680740.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2,1.0,4.0,4.0,3.0,Khách hàng trung thành,0.9892,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,35050000,31,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00259,DOANH NGHIỆP TW MINH PHƯƠNG,2025-03,2025-03-24,2025-03-24,7.0,35050000.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A,1.0,3.0,2.0,3.0,Cần theo dõi,0.9851,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,66020000,54,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00260,CỬA HÀNG XE ĐẠP XUÂN MAI,2025-03,2025-03-24,2025-03-24,7.0,33010000.0,3.0,0.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A,1.0,3.0,4.0,4.0,Cần theo dõi,0.9851,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,49160000,42,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00261,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,2025-03,2025-03-24,2025-03-24,7.0,49160000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,3.0,Cần theo dõi,0.9648,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,64270000,54,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00262,CÔNG TY TNHH VIỆT ANH,2025-03,2025-03-24,2025-03-27,4.0,32135000.0,1.0,0.0,CITYBIKE_P,1.0,4.0,4.0,4.0,Khách hàng tiêu biểu,0.9849,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,35790000,30,1,,,,,,,Thanh Hoá,,,,,,,,,,,,,,,,,,,,,,,KH-00263,DOANH NGHIỆP TW TRƯỜNG THỊNH,2025-03,2025-03-24,2025-03-24,7.0,35790000.0,2.0,0.0,CITYBIKE_P|SPORTBIKE_S,1.0,3.0,2.0,3.0,Cần theo dõi,0.9426,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,131871676,113,3,,,,,,,Thanh Hoá,,,,,,,,,,,,,,,,,,,,,,,KH-00264,DOANH NGHIỆP TW NGỌC ANH,2025-03,2025-03-24,2025-03-25,6.0,43957225.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_S,1.0,3.0,5.0,5.0,Cần theo dõi,0.8967,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,115376430,94,2,,,,,,,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,,,,,,,,,,,,,,,,,,,,,,,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,2025-03,2025-03-24,2025-03-25,6.0,57688215.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A,1.0,3.0,4.0,5.0,Cần theo dõi,0.9627,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,83590000,70,1,,,,,,,Nam Định,,,,,,,,,,,,,,,,,,,,,,,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,2025-03,2025-03-24,2025-03-24,7.0,83590000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,4.0,Cần theo dõi,0.9589,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,85460000,70,2,,,,,,,Nam Định,,,,,,,,,,,,,,,,,,,,,,,KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,2025-03,2025-03-24,2025-03-25,6.0,42730000.0,2.0,0.0,CITYBIKE_P|SPORTBIKE_A,1.0,3.0,4.0,4.0,Cần theo dõi,0.9447,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,58140000,50,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00268,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,2025-03,2025-03-25,2025-03-25,6.0,58140000.0,2.0,0.0,CITYBIKE_P|KIDBIKE_1,1.0,3.0,2.0,4.0,Cần theo dõi,0.9648,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,52678500,50,1,,,,,,,Phú Thọ,,,,,,,,,,,,,,,,,,,,,,,KH-00269,HỘ KINH DOANH AN PHÁT,2025-03,2025-03-25,2025-03-25,6.0,52678500.0,4.0,0.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A,1.0,3.0,2.0,3.0,Cần theo dõi,0.9801,train,Cao,0.8046,0.0,0.0,,,,,,,,,
